"","x","y","STR","Date"
"234",456965,6527155,5.49864864349365,2018-05-17
"235",456975,6527155,5.49864864349365,2018-05-17
"236",456985,6527155,5.54040098190308,2018-05-17
"237",456995,6527155,5.54040098190308,2018-05-17
"238",457005,6527155,5.76662540435791,2018-05-17
"239",457015,6527155,5.76662540435791,2018-05-17
"240",457025,6527155,5.62556505203247,2018-05-17
"241",457035,6527155,5.62556505203247,2018-05-17
"242",457045,6527155,5.70416641235352,2018-05-17
"243",457055,6527155,5.70416641235352,2018-05-17
"244",457065,6527155,5.87649536132812,2018-05-17
"245",457075,6527155,5.87649536132812,2018-05-17
"371",456935,6527145,5.98044490814209,2018-05-17
"372",456945,6527145,5.68653631210327,2018-05-17
"373",456955,6527145,5.68653631210327,2018-05-17
"374",456965,6527145,5.49864864349365,2018-05-17
"375",456975,6527145,5.49864864349365,2018-05-17
"376",456985,6527145,5.54040098190308,2018-05-17
"377",456995,6527145,5.54040098190308,2018-05-17
"378",457005,6527145,5.76662540435791,2018-05-17
"379",457015,6527145,5.76662540435791,2018-05-17
"380",457025,6527145,5.62556505203247,2018-05-17
"381",457035,6527145,5.62556505203247,2018-05-17
"382",457045,6527145,5.70416641235352,2018-05-17
"383",457055,6527145,5.70416641235352,2018-05-17
"384",457065,6527145,5.87649536132812,2018-05-17
"385",457075,6527145,5.87649536132812,2018-05-17
"386",457085,6527145,5.70416641235352,2018-05-17
"387",457095,6527145,5.70416641235352,2018-05-17
"388",457105,6527145,5.1907114982605,2018-05-17
"508",456905,6527135,5.87649536132812,2018-05-17
"509",456915,6527135,5.87649536132812,2018-05-17
"510",456925,6527135,5.74865913391113,2018-05-17
"511",456935,6527135,5.74865913391113,2018-05-17
"512",456945,6527135,5.49036264419556,2018-05-17
"513",456955,6527135,5.49036264419556,2018-05-17
"514",456965,6527135,5.49036264419556,2018-05-17
"515",456975,6527135,5.49036264419556,2018-05-17
"516",456985,6527135,5.49864864349365,2018-05-17
"517",456995,6527135,5.49864864349365,2018-05-17
"518",457005,6527135,5.66899967193604,2018-05-17
"519",457015,6527135,5.66899967193604,2018-05-17
"520",457025,6527135,5.63420581817627,2018-05-17
"521",457035,6527135,5.63420581817627,2018-05-17
"522",457045,6527135,5.35273122787476,2018-05-17
"523",457055,6527135,5.35273122787476,2018-05-17
"524",457065,6527135,4.97334814071655,2018-05-17
"525",457075,6527135,4.97334814071655,2018-05-17
"526",457085,6527135,4.64375400543213,2018-05-17
"527",457095,6527135,4.64375400543213,2018-05-17
"528",457105,6527135,4.66247749328613,2018-05-17
"529",457115,6527135,4.66247749328613,2018-05-17
"530",457125,6527135,4.86367177963257,2018-05-17
"647",456895,6527125,5.93280172348022,2018-05-17
"648",456905,6527125,5.87649536132812,2018-05-17
"649",456915,6527125,5.87649536132812,2018-05-17
"650",456925,6527125,5.74865913391113,2018-05-17
"651",456935,6527125,5.74865913391113,2018-05-17
"652",456945,6527125,5.49036264419556,2018-05-17
"653",456955,6527125,5.49036264419556,2018-05-17
"654",456965,6527125,5.49036264419556,2018-05-17
"655",456975,6527125,5.49036264419556,2018-05-17
"656",456985,6527125,5.49864864349365,2018-05-17
"657",456995,6527125,5.49864864349365,2018-05-17
"658",457005,6527125,5.66899967193604,2018-05-17
"659",457015,6527125,5.66899967193604,2018-05-17
"660",457025,6527125,5.63420581817627,2018-05-17
"661",457035,6527125,5.63420581817627,2018-05-17
"662",457045,6527125,5.35273122787476,2018-05-17
"663",457055,6527125,5.35273122787476,2018-05-17
"664",457065,6527125,4.97334814071655,2018-05-17
"665",457075,6527125,4.97334814071655,2018-05-17
"666",457085,6527125,4.64375400543213,2018-05-17
"667",457095,6527125,4.64375400543213,2018-05-17
"668",457105,6527125,4.66247749328613,2018-05-17
"669",457115,6527125,4.66247749328613,2018-05-17
"670",457125,6527125,4.86367177963257,2018-05-17
"671",457135,6527125,4.86367177963257,2018-05-17
"672",457145,6527125,4.96637058258057,2018-05-17
"785",456875,6527115,5.9139289855957,2018-05-17
"786",456885,6527115,5.53200674057007,2018-05-17
"787",456895,6527115,5.53200674057007,2018-05-17
"788",456905,6527115,5.52363443374634,2018-05-17
