"","x","y","STR","Date"
"3944",456265,6526885,1.6755987405777,2018-09-07
"3946",456285,6526885,1.48920857906342,2018-09-07
"3947",456295,6526885,1.48920857906342,2018-09-07
"3948",456305,6526885,1.4990359544754,2018-09-07
"3949",456315,6526885,1.4990359544754,2018-09-07
"3950",456325,6526885,1.65781390666962,2018-09-07
"3951",456335,6526885,1.65781390666962,2018-09-07
"4052",457345,6526885,1.61570632457733,2018-09-07
"4083",456255,6526875,1.64776957035065,2018-09-07
"4084",456265,6526875,1.42179358005524,2018-09-07
"4085",456275,6526875,1.42179358005524,2018-09-07
"4087",456295,6526875,1.17991030216217,2018-09-07
"4088",456305,6526875,1.21402955055237,2018-09-07
"4478",457405,6526855,2.50686573982239,2018-09-07
"4618",457405,6526845,2.50686573982239,2018-09-07
"4619",457415,6526845,2.50686573982239,2018-09-07
"6716",457385,6526695,0.930431008338928,2018-09-07
"6717",457395,6526695,0.930431008338928,2018-09-07
"6811",456935,6526685,1.71992182731628,2018-09-07
"6812",456945,6526685,1.72258031368256,2018-09-07
"6813",456955,6526685,1.72258031368256,2018-09-07
"6951",456935,6526675,1.63162803649902,2018-09-07
"6952",456945,6526675,1.50674092769623,2018-09-07
"6953",456955,6526675,1.50674092769623,2018-09-07
"6957",456995,6526675,1.43825232982635,2018-09-07
"6959",457015,6526675,1.24601531028748,2018-09-07
"7092",456945,6526665,1.50674092769623,2018-09-07
"7097",456995,6526665,1.43825232982635,2018-09-07
"10016",456785,6526455,0.988761842250824,2018-09-07
"10017",456795,6526455,0.988761842250824,2018-09-07
"14380",457025,6526145,1.17831671237946,2018-09-07
"14381",457035,6526145,1.17831671237946,2018-09-07
"14522",457045,6526135,0.915787935256958,2018-09-07
"17102",456245,6525945,1.66794407367706,2018-09-07
"17243",456255,6525935,2.14715385437012,2018-09-07
"18666",456485,6525835,1.09695518016815,2018-09-07
"18806",456485,6525825,1.09695518016815,2018-09-07
