"","x","y","NDVI","Date"
"2499",457215,6526995,0.643795609474182,2018-06-26
"2500",457225,6526995,0.624582469463348,2018-06-26
"2501",457235,6526995,0.625076830387115,2018-06-26
"2502",457245,6526995,0.6398104429245,2018-06-26
"2503",457255,6526995,0.631007730960846,2018-06-26
"2504",457265,6526995,0.627237021923065,2018-06-26
"2505",457275,6526995,0.67034637928009,2018-06-26
"2506",457285,6526995,0.663988292217255,2018-06-26
"2507",457295,6526995,0.648936152458191,2018-06-26
"2508",457305,6526995,0.676802754402161,2018-06-26
"2621",457035,6526985,0.441891014575958,2018-06-26
"2622",457045,6526985,0.494672745466232,2018-06-26
"2623",457055,6526985,0.486842095851898,2018-06-26
"2625",457075,6526985,0.474999994039536,2018-06-26
"2626",457085,6526985,0.50726979970932,2018-06-26
"2627",457095,6526985,0.503154575824738,2018-06-26
"2628",457105,6526985,0.51062023639679,2018-06-26
"2629",457115,6526985,0.493380397558212,2018-06-26
"2630",457125,6526985,0.508140504360199,2018-06-26
"2631",457135,6526985,0.524590134620667,2018-06-26
"2632",457145,6526985,0.483921557664871,2018-06-26
"2633",457155,6526985,0.52264004945755,2018-06-26
"2634",457165,6526985,0.583392977714539,2018-06-26
"2635",457175,6526985,0.60544216632843,2018-06-26
"2636",457185,6526985,0.616905272006989,2018-06-26
"2637",457195,6526985,0.618300676345825,2018-06-26
"2638",457205,6526985,0.646621227264404,2018-06-26
"2639",457215,6526985,0.693959712982178,2018-06-26
"2640",457225,6526985,0.685185194015503,2018-06-26
"2641",457235,6526985,0.672025740146637,2018-06-26
"2642",457245,6526985,0.658838093280792,2018-06-26
"2643",457255,6526985,0.652129292488098,2018-06-26
"2644",457265,6526985,0.647569417953491,2018-06-26
"2645",457275,6526985,0.652206182479858,2018-06-26
"2646",457285,6526985,0.674651384353638,2018-06-26
"2647",457295,6526985,0.682822823524475,2018-06-26
"2648",457305,6526985,0.675651788711548,2018-06-26
"2649",457315,6526985,0.689059495925903,2018-06-26
"2761",457035,6526975,0.501831531524658,2018-06-26
"2762",457045,6526975,0.505847930908203,2018-06-26
"2763",457055,6526975,0.49235475063324,2018-06-26
"2764",457065,6526975,0.506134986877441,2018-06-26
"2765",457075,6526975,0.49419954419136,2018-06-26
"2766",457085,6526975,0.490712076425552,2018-06-26
"2767",457095,6526975,0.503568589687347,2018-06-26
"2768",457105,6526975,0.515825510025024,2018-06-26
"2769",457115,6526975,0.500878751277924,2018-06-26
"2770",457125,6526975,0.519797801971436,2018-06-26
"2771",457135,6526975,0.537414968013763,2018-06-26
"2772",457145,6526975,0.517128884792328,2018-06-26
"2773",457155,6526975,0.480243146419525,2018-06-26
"2774",457165,6526975,0.491170704364777,2018-06-26
"2775",457175,6526975,0.54356849193573,2018-06-26
"2777",457195,6526975,0.600445210933685,2018-06-26
"2778",457205,6526975,0.631929039955139,2018-06-26
"2779",457215,6526975,0.685643553733826,2018-06-26
"2780",457225,6526975,0.670662462711334,2018-06-26
"2781",457235,6526975,0.672819852828979,2018-06-26
"2782",457245,6526975,0.66624528169632,2018-06-26
"2783",457255,6526975,0.652085423469543,2018-06-26
"2784",457265,6526975,0.656918346881866,2018-06-26
"2785",457275,6526975,0.645801544189453,2018-06-26
"2786",457285,6526975,0.671434104442596,2018-06-26
"2787",457295,6526975,0.678677380084991,2018-06-26
"2788",457305,6526975,0.650678753852844,2018-06-26
"2789",457315,6526975,0.653675377368927,2018-06-26
"2790",457325,6526975,0.713088989257812,2018-06-26
"2832",456345,6526965,0.103795155882835,2018-06-26
"2900",457025,6526965,0.461321294307709,2018-06-26
"2901",457035,6526965,0.472000002861023,2018-06-26
"2902",457045,6526965,0.479224383831024,2018-06-26
"2903",457055,6526965,0.510861933231354,2018-06-26
"2904",457065,6526965,0.53050971031189,2018-06-26
"2905",457075,6526965,0.485714286565781,2018-06-26
"2906",457085,6526965,0.477394640445709,2018-06-26
"2907",457095,6526965,0.489499181509018,2018-06-26
"2908",457105,6526965,0.519031167030334,2018-06-26
"2909",457115,6526965,0.526956498622894,2018-06-26
"2910",457125,6526965,0.513201296329498,2018-06-26
"2911",457135,6526965,0.510924398899078,2018-06-26
"2912",457145,6526965,0.513557910919189,2018-06-26
"2913",457155,6526965,0.454031109809875,2018-06-26
"2914",457165,6526965,0.483686327934265,2018-06-26
"2917",457195,6526965,0.465945959091187,2018-06-26
"2918",457205,6526965,0.460599333047867,2018-06-26
"2919",457215,6526965,0.508196711540222,2018-06-26
"2920",457225,6526965,0.531498491764069,2018-06-26
"2921",457235,6526965,0.580152690410614,2018-06-26
"2922",457245,6526965,0.638854324817657,2018-06-26
"2923",457255,6526965,0.65005087852478,2018-06-26
"2924",457265,6526965,0.646649241447449,2018-06-26
"2925",457275,6526965,0.64774626493454,2018-06-26
"2926",457285,6526965,0.662682592868805,2018-06-26
"2927",457295,6526965,0.660554766654968,2018-06-26
"2928",457305,6526965,0.641075789928436,2018-06-26
"2929",457315,6526965,0.639913260936737,2018-06-26
"2930",457325,6526965,0.680229246616364,2018-06-26
"3040",457025,6526955,0.418011456727982,2018-06-26
"3042",457045,6526955,0.468648999929428,2018-06-26
"3043",457055,6526955,0.537873983383179,2018-06-26
"3044",457065,6526955,0.538461565971375,2018-06-26
"3045",457075,6526955,0.527559041976929,2018-06-26
"3046",457085,6526955,0.494556754827499,2018-06-26
"3047",457095,6526955,0.488833755254745,2018-06-26
"3048",457105,6526955,0.525719285011292,2018-06-26
"3049",457115,6526955,0.533161044120789,2018-06-26
"3050",457125,6526955,0.514262437820435,2018-06-26
"3051",457135,6526955,0.504105091094971,2018-06-26
"3052",457145,6526955,0.532682180404663,2018-06-26
"3057",457195,6526955,0.429901719093323,2018-06-26
"3058",457205,6526955,0.439664214849472,2018-06-26
"3059",457215,6526955,0.477678567171097,2018-06-26
"3060",457225,6526955,0.468506306409836,2018-06-26
"3061",457235,6526955,0.532949447631836,2018-06-26
"3062",457245,6526955,0.627240121364594,2018-06-26
"3063",457255,6526955,0.654271364212036,2018-06-26
"3064",457265,6526955,0.651425957679749,2018-06-26
"3065",457275,6526955,0.653024911880493,2018-06-26
"3066",457285,6526955,0.655107796192169,2018-06-26
"3067",457295,6526955,0.656586349010468,2018-06-26
"3068",457305,6526955,0.653560042381287,2018-06-26
"3069",457315,6526955,0.643025994300842,2018-06-26
"3070",457325,6526955,0.648267030715942,2018-06-26
"3071",457335,6526955,0.665214657783508,2018-06-26
"3178",457005,6526945,0.429030537605286,2018-06-26
"3179",457015,6526945,0.41435307264328,2018-06-26
"3180",457025,6526945,0.374156713485718,2018-06-26
"3182",457045,6526945,0.487309634685516,2018-06-26
"3183",457055,6526945,0.534346520900726,2018-06-26
"3184",457065,6526945,0.526736319065094,2018-06-26
"3185",457075,6526945,0.521912336349487,2018-06-26
"3186",457085,6526945,0.523210048675537,2018-06-26
"3187",457095,6526945,0.502124071121216,2018-06-26
"3188",457105,6526945,0.512908756732941,2018-06-26
"3189",457115,6526945,0.539404571056366,2018-06-26
"3190",457125,6526945,0.512799322605133,2018-06-26
"3191",457135,6526945,0.549467265605927,2018-06-26
"3192",457145,6526945,0.627033770084381,2018-06-26
"3197",457195,6526945,0.44069641828537,2018-06-26
"3198",457205,6526945,0.413533836603165,2018-06-26
"3199",457215,6526945,0.444507032632828,2018-06-26
"3200",457225,6526945,0.43343847990036,2018-06-26
"3201",457235,6526945,0.5564004778862,2018-06-26
"3202",457245,6526945,0.653952479362488,2018-06-26
"3203",457255,6526945,0.659259259700775,2018-06-26
"3204",457265,6526945,0.649409651756287,2018-06-26
"3205",457275,6526945,0.656804740428925,2018-06-26
"3206",457285,6526945,0.651943445205688,2018-06-26
"3207",457295,6526945,0.64982134103775,2018-06-26
"3208",457305,6526945,0.656913340091705,2018-06-26
"3209",457315,6526945,0.645569622516632,2018-06-26
"3210",457325,6526945,0.645587205886841,2018-06-26
"3211",457335,6526945,0.648382544517517,2018-06-26
"3212",457345,6526945,0.682974576950073,2018-06-26
"3305",456875,6526935,0.395981848239899,2018-06-26
"3306",456885,6526935,0.367875635623932,2018-06-26
"3319",457015,6526935,0.30061349272728,2018-06-26
"3321",457035,6526935,0.401442319154739,2018-06-26
"3322",457045,6526935,0.439403355121613,2018-06-26
"3323",457055,6526935,0.416566640138626,2018-06-26
"3324",457065,6526935,0.422718822956085,2018-06-26
"3325",457075,6526935,0.451831758022308,2018-06-26
"3326",457085,6526935,0.475133895874023,2018-06-26
"3327",457095,6526935,0.483709275722504,2018-06-26
"3328",457105,6526935,0.506896555423737,2018-06-26
"3329",457115,6526935,0.536155223846436,2018-06-26
"3330",457125,6526935,0.510534822940826,2018-06-26
"3331",457135,6526935,0.525594830513,2018-06-26
"3332",457145,6526935,0.531079590320587,2018-06-26
"3336",457185,6526935,0.458277553319931,2018-06-26
"3337",457195,6526935,0.424444437026978,2018-06-26
"3338",457205,6526935,0.417840361595154,2018-06-26
"3339",457215,6526935,0.434466034173965,2018-06-26
"3340",457225,6526935,0.486725658178329,2018-06-26
"3341",457235,6526935,0.59806877374649,2018-06-26
"3342",457245,6526935,0.628791749477386,2018-06-26
"3343",457255,6526935,0.644718170166016,2018-06-26
"3344",457265,6526935,0.625222027301788,2018-06-26
