"","x","y","STR","Date"
"373",456955,6527145,2.34447383880615,2018-05-02
"512",456945,6527135,2.56561017036438,2018-05-02
"513",456955,6527135,2.56561017036438,2018-05-02
"514",456965,6527135,3.04369187355042,2018-05-02
"651",456935,6527125,1.66540336608887,2018-05-02
"652",456945,6527125,2.56561017036438,2018-05-02
"653",456955,6527125,2.56561017036438,2018-05-02
"802",457045,6527115,1.64277923107147,2018-05-02
"939",457015,6527105,1.57507288455963,2018-05-02
"941",457035,6527105,1.57038581371307,2018-05-02
"1062",456845,6527095,3.7177791595459,2018-05-02
"1063",456855,6527095,3.7177791595459,2018-05-02
"1064",456865,6527095,3.27515149116516,2018-05-02
"1074",456965,6527095,1.79661440849304,2018-05-02
"1081",457035,6527095,1.50674092769623,2018-05-02
"1194",456765,6527085,7.98847389221191,2018-05-02
"1195",456775,6527085,7.98847389221191,2018-05-02
"1196",456785,6527085,6.46307039260864,2018-05-02
"1197",456795,6527085,6.46307039260864,2018-05-02
"1198",456805,6527085,4.6375412940979,2018-05-02
"1199",456815,6527085,4.6375412940979,2018-05-02
"1200",456825,6527085,4.04012012481689,2018-05-02
"1201",456835,6527085,4.04012012481689,2018-05-02
"1202",456845,6527085,3.7177791595459,2018-05-02
"1203",456855,6527085,3.7177791595459,2018-05-02
"1204",456865,6527085,3.27515149116516,2018-05-02
"1205",456875,6527085,3.27515149116516,2018-05-02
"1214",456965,6527085,1.79661440849304,2018-05-02
"1227",457095,6527085,2.43020462989807,2018-05-02
"1319",456615,6527075,6.45209741592407,2018-05-02
"1320",456625,6527075,6.31237030029297,2018-05-02
"1321",456635,6527075,6.31237030029297,2018-05-02
"1322",456645,6527075,6.54080724716187,2018-05-02
"1323",456655,6527075,6.54080724716187,2018-05-02
"1324",456665,6527075,6.89343452453613,2018-05-02
"1325",456675,6527075,6.89343452453613,2018-05-02
"1326",456685,6527075,8.71572208404541,2018-05-02
"1327",456695,6527075,8.71572208404541,2018-05-02
"1328",456705,6527075,8.98525905609131,2018-05-02
"1329",456715,6527075,8.98525905609131,2018-05-02
"1330",456725,6527075,7.044020652771,2018-05-02
"1331",456735,6527075,7.044020652771,2018-05-02
"1332",456745,6527075,6.50729179382324,2018-05-02
"1333",456755,6527075,6.50729179382324,2018-05-02
"1334",456765,6527075,6.56332063674927,2018-05-02
"1335",456775,6527075,6.56332063674927,2018-05-02
"1336",456785,6527075,5.4492564201355,2018-05-02
"1337",456795,6527075,5.4492564201355,2018-05-02
"1338",456805,6527075,3.96727085113525,2018-05-02
"1339",456815,6527075,3.96727085113525,2018-05-02
"1340",456825,6527075,3.42782950401306,2018-05-02
"1341",456835,6527075,3.42782950401306,2018-05-02
"1342",456845,6527075,2.93751692771912,2018-05-02
"1343",456855,6527075,2.93751692771912,2018-05-02
"1344",456865,6527075,2.90244841575623,2018-05-02
"1345",456875,6527075,2.90244841575623,2018-05-02
"1346",456885,6527075,3.1494574546814,2018-05-02
"1449",456515,6527065,8.11840915679932,2018-05-02
"1450",456525,6527065,9.04499053955078,2018-05-02
"1451",456535,6527065,9.04499053955078,2018-05-02
"1452",456545,6527065,8.92623996734619,2018-05-02
"1453",456555,6527065,8.92623996734619,2018-05-02
"1454",456565,6527065,8.44274520874023,2018-05-02
"1455",456575,6527065,8.44274520874023,2018-05-02
"1456",456585,6527065,7.60547924041748,2018-05-02
"1457",456595,6527065,7.60547924041748,2018-05-02
"1458",456605,6527065,6.45209741592407,2018-05-02
"1459",456615,6527065,6.45209741592407,2018-05-02
"1460",456625,6527065,6.31237030029297,2018-05-02
"1461",456635,6527065,6.31237030029297,2018-05-02
"1462",456645,6527065,6.54080724716187,2018-05-02
"1463",456655,6527065,6.54080724716187,2018-05-02
"1464",456665,6527065,6.89343452453613,2018-05-02
"1465",456675,6527065,6.89343452453613,2018-05-02
"1466",456685,6527065,8.71572208404541,2018-05-02
"1467",456695,6527065,8.71572208404541,2018-05-02
"1468",456705,6527065,8.98525905609131,2018-05-02
"1469",456715,6527065,8.98525905609131,2018-05-02
"1470",456725,6527065,7.044020652771,2018-05-02
