"","x","y","NDVI","Date"
"235",456975,6527155,0.626480400562286,2018-06-09
"236",456985,6527155,0.629820048809052,2018-06-09
"237",456995,6527155,0.610792577266693,2018-06-09
"238",457005,6527155,0.633401215076447,2018-06-09
"239",457015,6527155,0.6536705493927,2018-06-09
"240",457025,6527155,0.674099504947662,2018-06-09
"241",457035,6527155,0.676241993904114,2018-06-09
"242",457045,6527155,0.693205237388611,2018-06-09
"243",457055,6527155,0.680999636650085,2018-06-09
"244",457065,6527155,0.68241673707962,2018-06-09
"245",457075,6527155,0.695716381072998,2018-06-09
"376",456985,6527145,0.575120210647583,2018-06-09
"377",456995,6527145,0.581177949905396,2018-06-09
"378",457005,6527145,0.621426224708557,2018-06-09
"379",457015,6527145,0.654939115047455,2018-06-09
"380",457025,6527145,0.692307710647583,2018-06-09
"381",457035,6527145,0.662583112716675,2018-06-09
"382",457045,6527145,0.692202925682068,2018-06-09
"383",457055,6527145,0.699892818927765,2018-06-09
"384",457065,6527145,0.728633165359497,2018-06-09
"385",457075,6527145,0.760422766208649,2018-06-09
"386",457085,6527145,0.756590008735657,2018-06-09
"387",457095,6527145,0.7569620013237,2018-06-09
"388",457105,6527145,0.747851014137268,2018-06-09
"517",456995,6527135,0.547569930553436,2018-06-09
"518",457005,6527135,0.620210230350494,2018-06-09
"519",457015,6527135,0.63763552904129,2018-06-09
"520",457025,6527135,0.663244366645813,2018-06-09
"521",457035,6527135,0.657727599143982,2018-06-09
"522",457045,6527135,0.694712340831757,2018-06-09
"523",457055,6527135,0.721646249294281,2018-06-09
"524",457065,6527135,0.737196385860443,2018-06-09
"525",457075,6527135,0.739459455013275,2018-06-09
"526",457085,6527135,0.70480740070343,2018-06-09
"527",457095,6527135,0.69893091917038,2018-06-09
"528",457105,6527135,0.691358029842377,2018-06-09
"529",457115,6527135,0.692307710647583,2018-06-09
"530",457125,6527135,0.685285687446594,2018-06-09
"658",457005,6527125,0.62411105632782,2018-06-09
"659",457015,6527125,0.652739703655243,2018-06-09
"660",457025,6527125,0.67960524559021,2018-06-09
"661",457035,6527125,0.666348278522491,2018-06-09
"662",457045,6527125,0.692539095878601,2018-06-09
"663",457055,6527125,0.700566649436951,2018-06-09
"664",457065,6527125,0.689373314380646,2018-06-09
"665",457075,6527125,0.664208710193634,2018-06-09
"666",457085,6527125,0.659703135490417,2018-06-09
"667",457095,6527125,0.668278813362122,2018-06-09
"668",457105,6527125,0.668161451816559,2018-06-09
"669",457115,6527125,0.65678346157074,2018-06-09
"670",457125,6527125,0.657825708389282,2018-06-09
"671",457135,6527125,0.677419364452362,2018-06-09
"672",457145,6527125,0.675583362579346,2018-06-09
"798",457005,6527115,0.574090480804443,2018-06-09
"799",457015,6527115,0.685478746891022,2018-06-09
"800",457025,6527115,0.69502204656601,2018-06-09
"801",457035,6527115,0.643882811069489,2018-06-09
"802",457045,6527115,0.646787643432617,2018-06-09
"803",457055,6527115,0.652093052864075,2018-06-09
"804",457065,6527115,0.647683680057526,2018-06-09
"805",457075,6527115,0.62908262014389,2018-06-09
"806",457085,6527115,0.62976998090744,2018-06-09
"807",457095,6527115,0.640248835086823,2018-06-09
"808",457105,6527115,0.648854970932007,2018-06-09
"809",457115,6527115,0.644053339958191,2018-06-09
"810",457125,6527115,0.652684569358826,2018-06-09
"811",457135,6527115,0.669467806816101,2018-06-09
"812",457145,6527115,0.653378546237946,2018-06-09
"813",457155,6527115,0.649810016155243,2018-06-09
"814",457165,6527115,0.659959197044373,2018-06-09
"938",457005,6527105,0.53794264793396,2018-06-09
"939",457015,6527105,0.618563234806061,2018-06-09
"940",457025,6527105,0.67524117231369,2018-06-09
"941",457035,6527105,0.63936322927475,2018-06-09
"942",457045,6527105,0.608646810054779,2018-06-09
"943",457055,6527105,0.604544043540955,2018-06-09
"944",457065,6527105,0.604099571704865,2018-06-09
"945",457075,6527105,0.608360826969147,2018-06-09
"946",457085,6527105,0.620708167552948,2018-06-09
"947",457095,6527105,0.626428782939911,2018-06-09
"948",457105,6527105,0.638827443122864,2018-06-09
"949",457115,6527105,0.631684303283691,2018-06-09
"950",457125,6527105,0.636510908603668,2018-06-09
"951",457135,6527105,0.6431924700737,2018-06-09
"952",457145,6527105,0.650112867355347,2018-06-09
"953",457155,6527105,0.645067155361176,2018-06-09
"954",457165,6527105,0.64563524723053,2018-06-09
"955",457175,6527105,0.659420311450958,2018-06-09
"1074",456965,6527095,0.159420296549797,2018-06-09
"1075",456975,6527095,0.16695910692215,2018-06-09
"1076",456985,6527095,0.257633924484253,2018-06-09
"1077",456995,6527095,0.521648406982422,2018-06-09
"1078",457005,6527095,0.604750275611877,2018-06-09
"1079",457015,6527095,0.637909293174744,2018-06-09
"1080",457025,6527095,0.673727452754974,2018-06-09
"1081",457035,6527095,0.636143088340759,2018-06-09
"1082",457045,6527095,0.605360686779022,2018-06-09
