"","x","y","STR","Date"
"1984",456265,6527025,2.00616073608398,2018-08-13
"2124",456265,6527015,2.83146023750305,2018-08-13
"2125",456275,6527015,2.83146023750305,2018-08-13
"2134",456365,6527015,2.10567474365234,2018-08-13
"2264",456265,6527005,2.83146023750305,2018-08-13
"2274",456365,6527005,2.10567474365234,2018-08-13
"2294",456565,6527005,1.19925200939178,2018-08-13
"2404",456265,6526995,4.88392114639282,2018-08-13
"2414",456365,6526995,2.39966821670532,2018-08-13
"2434",456565,6526995,1.64277923107147,2018-08-13
"2538",456205,6526985,10.6224784851074,2018-08-13
"2544",456265,6526985,4.88392114639282,2018-08-13
"2545",456275,6526985,4.88392114639282,2018-08-13
"2555",456375,6526985,2.39966821670532,2018-08-13
"2677",456195,6526975,8.35515880584717,2018-08-13
"2678",456205,6526975,9.27030181884766,2018-08-13
"2679",456215,6526975,9.27030181884766,2018-08-13
"2680",456225,6526975,9.82228565216064,2018-08-13
"2709",456515,6526975,2.89378380775452,2018-08-13
"2817",456195,6526965,8.35515880584717,2018-08-13
"2818",456205,6526965,9.27030181884766,2018-08-13
"2819",456215,6526965,9.27030181884766,2018-08-13
"2820",456225,6526965,9.82228565216064,2018-08-13
"2821",456235,6526965,9.82228565216064,2018-08-13
"2956",456185,6526955,6.03850078582764,2018-08-13
"2960",456225,6526955,8.82942199707031,2018-08-13
"2961",456235,6526955,8.82942199707031,2018-08-13
"2964",456265,6526955,8.5681848526001,2018-08-13
"2965",456275,6526955,8.5681848526001,2018-08-13
"2966",456285,6526955,8.21837615966797,2018-08-13
"2979",456415,6526955,3.30338215827942,2018-08-13
"2997",456595,6526955,2.97024989128113,2018-08-13
"3009",456715,6526955,4.54600048065186,2018-08-13
"3095",456175,6526945,7.39110422134399,2018-08-13
"3101",456235,6526945,8.82942199707031,2018-08-13
"3102",456245,6526945,8.867919921875,2018-08-13
"3103",456255,6526945,8.867919921875,2018-08-13
"3104",456265,6526945,8.5681848526001,2018-08-13
"3105",456275,6526945,8.5681848526001,2018-08-13
"3106",456285,6526945,8.21837615966797,2018-08-13
"3107",456295,6526945,8.21837615966797,2018-08-13
"3108",456305,6526945,8.73448753356934,2018-08-13
"3109",456315,6526945,8.73448753356934,2018-08-13
"3149",456715,6526945,4.54600048065186,2018-08-13
"3234",456165,6526935,6.96800804138184,2018-08-13
"3235",456175,6526935,6.96800804138184,2018-08-13
"3241",456235,6526935,8.64138412475586,2018-08-13
"3242",456245,6526935,8.64138412475586,2018-08-13
"3243",456255,6526935,8.64138412475586,2018-08-13
"3244",456265,6526935,7.8778076171875,2018-08-13
"3245",456275,6526935,7.8778076171875,2018-08-13
"3246",456285,6526935,8.44274520874023,2018-08-13
"3247",456295,6526935,8.44274520874023,2018-08-13
"3248",456305,6526935,8.35515880584717,2018-08-13
"3249",456315,6526935,8.35515880584717,2018-08-13
"3250",456325,6526935,7.94070625305176,2018-08-13
"3259",456415,6526935,5.04405069351196,2018-08-13
"3260",456425,6526935,4.66874694824219,2018-08-13
"3263",456455,6526935,5.14595603942871,2018-08-13
"3374",456165,6526925,6.96800804138184,2018-08-13
"3381",456235,6526925,8.64138412475586,2018-08-13
"3382",456245,6526925,8.64138412475586,2018-08-13
"3383",456255,6526925,8.64138412475586,2018-08-13
"3384",456265,6526925,7.8778076171875,2018-08-13
"3385",456275,6526925,7.8778076171875,2018-08-13
"3386",456285,6526925,8.44274520874023,2018-08-13
"3387",456295,6526925,8.44274520874023,2018-08-13
"3388",456305,6526925,8.35515880584717,2018-08-13
