"","x","y","STR","Date"
"234",456965,6527155,7.66452836990356,2018-09-29
"235",456975,6527155,7.66452836990356,2018-09-29
"236",456985,6527155,7.73950147628784,2018-09-29
"237",456995,6527155,7.73950147628784,2018-09-29
"238",457005,6527155,8.8486328125,2018-09-29
"239",457015,6527155,8.8486328125,2018-09-29
"240",457025,6527155,14.3068704605103,2018-09-29
"241",457035,6527155,14.3068704605103,2018-09-29
"242",457045,6527155,23.0488605499268,2018-09-29
"243",457055,6527155,23.0488605499268,2018-09-29
"244",457065,6527155,20.8455104827881,2018-09-29
"245",457075,6527155,20.8455104827881,2018-09-29
"371",456935,6527145,12.5685863494873,2018-09-29
"372",456945,6527145,8.5681848526001,2018-09-29
"373",456955,6527145,8.5681848526001,2018-09-29
"374",456965,6527145,7.66452836990356,2018-09-29
"375",456975,6527145,7.66452836990356,2018-09-29
"376",456985,6527145,7.73950147628784,2018-09-29
"377",456995,6527145,7.73950147628784,2018-09-29
"378",457005,6527145,8.8486328125,2018-09-29
"379",457015,6527145,8.8486328125,2018-09-29
"380",457025,6527145,14.3068704605103,2018-09-29
"381",457035,6527145,14.3068704605103,2018-09-29
"382",457045,6527145,23.0488605499268,2018-09-29
"383",457055,6527145,23.0488605499268,2018-09-29
"384",457065,6527145,20.8455104827881,2018-09-29
"385",457075,6527145,20.8455104827881,2018-09-29
"386",457085,6527145,20.2883472442627,2018-09-29
"387",457095,6527145,20.2883472442627,2018-09-29
"388",457105,6527145,25.4644775390625,2018-09-29
"508",456905,6527135,24.2624244689941,2018-09-29
"509",456915,6527135,24.2624244689941,2018-09-29
"510",456925,6527135,16.5581092834473,2018-09-29
"511",456935,6527135,16.5581092834473,2018-09-29
"512",456945,6527135,9.35477828979492,2018-09-29
"513",456955,6527135,9.35477828979492,2018-09-29
"514",456965,6527135,7.92489671707153,2018-09-29
"515",456975,6527135,7.92489671707153,2018-09-29
"516",456985,6527135,8.69703006744385,2018-09-29
"517",456995,6527135,8.69703006744385,2018-09-29
"518",457005,6527135,10.8975343704224,2018-09-29
"519",457015,6527135,10.8975343704224,2018-09-29
"520",457025,6527135,16.8076438903809,2018-09-29
"521",457035,6527135,16.8076438903809,2018-09-29
