"","x","y","NDVI","Date"
"1984",456265,6527025,0.129198968410492,2018-08-13
"2124",456265,6527015,0.184870377182961,2018-08-13
"2125",456275,6527015,0.206719547510147,2018-08-13
"2134",456365,6527015,0.173141896724701,2018-08-13
"2264",456265,6527005,0.22361359000206,2018-08-13
"2274",456365,6527005,0.162689805030823,2018-08-13
"2294",456565,6527005,0.0687924399971962,2018-08-13
"2404",456265,6526995,0.240294843912125,2018-08-13
"2414",456365,6526995,0.201241135597229,2018-08-13
"2434",456565,6526995,0.101096943020821,2018-08-13
"2538",456205,6526985,0.547244071960449,2018-08-13
"2544",456265,6526985,0.267838686704636,2018-08-13
"2545",456275,6526985,0.252023756504059,2018-08-13
"2555",456375,6526985,0.209183678030968,2018-08-13
"2677",456195,6526975,0.626942992210388,2018-08-13
"2678",456205,6526975,0.614530801773071,2018-08-13
"2679",456215,6526975,0.568464756011963,2018-08-13
"2680",456225,6526975,0.579109072685242,2018-08-13
"2709",456515,6526975,0.225988700985909,2018-08-13
"2817",456195,6526965,0.593984961509705,2018-08-13
"2818",456205,6526965,0.606977939605713,2018-08-13
"2819",456215,6526965,0.603322923183441,2018-08-13
"2820",456225,6526965,0.598393559455872,2018-08-13
"2821",456235,6526965,0.597733736038208,2018-08-13
"2956",456185,6526955,0.517948746681213,2018-08-13
"2960",456225,6526955,0.594419538974762,2018-08-13
"2961",456235,6526955,0.559552729129791,2018-08-13
"2964",456265,6526955,0.499581575393677,2018-08-13
"2965",456275,6526955,0.522768676280975,2018-08-13
"2966",456285,6526955,0.589535415172577,2018-08-13
"2979",456415,6526955,0.272138237953186,2018-08-13
"2997",456595,6526955,0.226615235209465,2018-08-13
"3009",456715,6526955,0.282710283994675,2018-08-13
"3095",456175,6526945,0.378091871738434,2018-08-13
"3101",456235,6526945,0.555988311767578,2018-08-13
"3102",456245,6526945,0.571577847003937,2018-08-13
"3103",456255,6526945,0.569645524024963,2018-08-13
"3104",456265,6526945,0.525753140449524,2018-08-13
