"","x","y","NDVI","Date"
"234",456965,6527155,0.306740880012512,2018-05-05
"237",456995,6527155,0.26397693157196,2018-05-05
"238",457005,6527155,0.292145907878876,2018-05-05
"239",457015,6527155,0.352982461452484,2018-05-05
"240",457025,6527155,0.37208491563797,2018-05-05
"244",457065,6527155,0.231860339641571,2018-05-05
"245",457075,6527155,0.254744112491608,2018-05-05
"373",456955,6527145,0.217225402593613,2018-05-05
"377",456995,6527145,0.226141646504402,2018-05-05
"378",457005,6527145,0.28105840086937,2018-05-05
"379",457015,6527145,0.322366118431091,2018-05-05
"380",457025,6527145,0.353579163551331,2018-05-05
"381",457035,6527145,0.34886908531189,2018-05-05
"382",457045,6527145,0.331003814935684,2018-05-05
"385",457075,6527145,0.210711389780045,2018-05-05
"386",457085,6527145,0.223057642579079,2018-05-05
"387",457095,6527145,0.262553811073303,2018-05-05
"388",457105,6527145,0.300528675317764,2018-05-05
"517",456995,6527135,0.202352315187454,2018-05-05
"518",457005,6527135,0.287846475839615,2018-05-05
"519",457015,6527135,0.283882796764374,2018-05-05
"522",457045,6527135,0.307390660047531,2018-05-05
"525",457075,6527135,0.203786477446556,2018-05-05
"527",457095,6527135,0.283354520797729,2018-05-05
"528",457105,6527135,0.362823516130447,2018-05-05
"529",457115,6527135,0.374689817428589,2018-05-05
"530",457125,6527135,0.33133253455162,2018-05-05
"665",457075,6527125,0.207528486847878,2018-05-05
"668",457105,6527125,0.380976855754852,2018-05-05
"669",457115,6527125,0.390798509120941,2018-05-05
"670",457125,6527125,0.35567969083786,2018-05-05
"671",457135,6527125,0.478390455245972,2018-05-05
"672",457145,6527125,0.54040402173996,2018-05-05
"806",457085,6527115,0.188265308737755,2018-05-05
"808",457105,6527115,0.355282545089722,2018-05-05
"809",457115,6527115,0.374481320381165,2018-05-05
"810",457125,6527115,0.396464645862579,2018-05-05
"811",457135,6527115,0.518384993076324,2018-05-05
"812",457145,6527115,0.51098096370697,2018-05-05
"813",457155,6527115,0.52360200881958,2018-05-05
"949",457115,6527105,0.332023561000824,2018-05-05
"950",457125,6527105,0.374522298574448,2018-05-05
"951",457135,6527105,0.531404376029968,2018-05-05
"952",457145,6527105,0.493195086717606,2018-05-05
"953",457155,6527105,0.476190477609634,2018-05-05
"1091",457135,6527095,0.497617423534393,2018-05-05
"1092",457145,6527095,0.467336684465408,2018-05-05
"1093",457155,6527095,0.468557327985764,2018-05-05
"1094",457165,6527095,0.444514095783234,2018-05-05
"1096",457185,6527095,0.486571878194809,2018-05-05
"1097",457195,6527095,0.5408695936203,2018-05-05
"1228",457105,6527085,0.253026634454727,2018-05-05
"1231",457135,6527085,0.436994224786758,2018-05-05
"1232",457145,6527085,0.439814805984497,2018-05-05
"1233",457155,6527085,0.427557647228241,2018-05-05
"1234",457165,6527085,0.436396837234497,2018-05-05
"1235",457175,6527085,0.441136658191681,2018-05-05
"1236",457185,6527085,0.4892638027668,2018-05-05
"1237",457195,6527085,0.527093589305878,2018-05-05
"1238",457205,6527085,0.547368407249451,2018-05-05
"1319",456615,6527075,0.347383707761765,2018-05-05
"1367",457095,6527075,0.169965073466301,2018-05-05
"1370",457125,6527075,0.265546232461929,2018-05-05
"1371",457135,6527075,0.403288215398788,2018-05-05
"1372",457145,6527075,0.404854357242584,2018-05-05
"1373",457155,6527075,0.358641356229782,2018-05-05
"1375",457175,6527075,0.39804470539093,2018-05-05
"1376",457185,6527075,0.48195669054985,2018-05-05
"1377",457195,6527075,0.525203227996826,2018-05-05
"1378",457205,6527075,0.5331010222435,2018-05-05
"1379",457215,6527075,0.5530726313591,2018-05-05
"1380",457225,6527075,0.564393937587738,2018-05-05
"1449",456515,6527065,0.299163192510605,2018-05-05
"1450",456525,6527065,0.304056316614151,2018-05-05
"1451",456535,6527065,0.274638622999191,2018-05-05
"1452",456545,6527065,0.274109929800034,2018-05-05
"1453",456555,6527065,0.305494517087936,2018-05-05
"1454",456565,6527065,0.333563536405563,2018-05-05
"1455",456575,6527065,0.301499843597412,2018-05-05
"1456",456585,6527065,0.240482240915298,2018-05-05
"1457",456595,6527065,0.258576184511185,2018-05-05
"1458",456605,6527065,0.332532048225403,2018-05-05
"1459",456615,6527065,0.362050563097,2018-05-05
"1508",457105,6527065,0.276550263166428,2018-05-05
"1509",457115,6527065,0.328906238079071,2018-05-05
"1510",457125,6527065,0.289588809013367,2018-05-05
"1511",457135,6527065,0.425837308168411,2018-05-05
"1512",457145,6527065,0.392006814479828,2018-05-05
"1513",457155,6527065,0.296803653240204,2018-05-05
"1514",457165,6527065,0.307003676891327,2018-05-05
"1515",457175,6527065,0.388329982757568,2018-05-05
"1516",457185,6527065,0.457326889038086,2018-05-05
"1517",457195,6527065,0.564474821090698,2018-05-05
"1518",457205,6527065,0.545696556568146,2018-05-05
"1519",457215,6527065,0.53658539056778,2018-05-05
"1520",457225,6527065,0.559139788150787,2018-05-05
"1521",457235,6527065,0.579908668994904,2018-05-05
"1587",456495,6527055,0.33847850561142,2018-05-05
"1588",456505,6527055,0.30329903960228,2018-05-05
"1589",456515,6527055,0.320318162441254,2018-05-05
"1590",456525,6527055,0.327389448881149,2018-05-05
"1591",456535,6527055,0.315361887216568,2018-05-05
"1592",456545,6527055,0.311078488826752,2018-05-05
"1593",456555,6527055,0.316351681947708,2018-05-05
"1594",456565,6527055,0.353663712739944,2018-05-05
"1595",456575,6527055,0.353823095560074,2018-05-05
"1596",456585,6527055,0.295252233743668,2018-05-05
"1597",456595,6527055,0.317600011825562,2018-05-05
"1598",456605,6527055,0.370558381080627,2018-05-05
"1599",456615,6527055,0.391678631305695,2018-05-05
"1650",457125,6527055,0.343214452266693,2018-05-05
"1651",457135,6527055,0.43193593621254,2018-05-05
"1652",457145,6527055,0.37692004442215,2018-05-05
"1653",457155,6527055,0.298730403184891,2018-05-05
"1654",457165,6527055,0.269402325153351,2018-05-05
"1655",457175,6527055,0.312101900577545,2018-05-05
"1656",457185,6527055,0.422680407762527,2018-05-05
"1657",457195,6527055,0.524046421051025,2018-05-05
"1658",457205,6527055,0.549775779247284,2018-05-05
"1659",457215,6527055,0.527586221694946,2018-05-05
"1660",457225,6527055,0.547471165657043,2018-05-05
"1661",457235,6527055,0.575045228004456,2018-05-05
"1662",457245,6527055,0.56887298822403,2018-05-05
"1710",456325,6527045,0.501661121845245,2018-05-05
"1711",456335,6527045,0.524158120155334,2018-05-05
"1712",456345,6527045,0.567823350429535,2018-05-05
"1713",456355,6527045,0.583747923374176,2018-05-05
"1714",456365,6527045,0.579787254333496,2018-05-05
"1715",456375,6527045,0.640366971492767,2018-05-05
"1724",456465,6527045,0.436714977025986,2018-05-05
"1725",456475,6527045,0.416376292705536,2018-05-05
"1726",456485,6527045,0.39669069647789,2018-05-05
"1727",456495,6527045,0.398290604352951,2018-05-05
"1728",456505,6527045,0.365092068910599,2018-05-05
"1729",456515,6527045,0.354425311088562,2018-05-05
"1730",456525,6527045,0.339735895395279,2018-05-05
"1731",456535,6527045,0.338499188423157,2018-05-05
"1732",456545,6527045,0.327140539884567,2018-05-05
"1733",456555,6527045,0.344514966011047,2018-05-05
"1734",456565,6527045,0.40368664264679,2018-05-05
"1735",456575,6527045,0.364766389131546,2018-05-05
"1736",456585,6527045,0.352750808000565,2018-05-05
"1737",456595,6527045,0.393665164709091,2018-05-05
"1738",456605,6527045,0.376634329557419,2018-05-05
"1739",456615,6527045,0.363570392131805,2018-05-05
"1789",457115,6527045,0.307599514722824,2018-05-05
"1790",457125,6527045,0.385128706693649,2018-05-05
"1791",457135,6527045,0.421708196401596,2018-05-05
"1792",457145,6527045,0.375141680240631,2018-05-05
