"","x","y","NDVI","Date"
"1327",456695,6527075,0.662496507167816,2018-07-19
"1328",456705,6527075,0.6611368060112,2018-07-19
"1329",456715,6527075,0.656372845172882,2018-07-19
"1330",456725,6527075,0.659965515136719,2018-07-19
"1331",456735,6527075,0.653318107128143,2018-07-19
"1332",456745,6527075,0.611187279224396,2018-07-19
"1333",456755,6527075,0.473582148551941,2018-07-19
"1355",456975,6527075,0.519505262374878,2018-07-19
"1356",456985,6527075,0.562833189964294,2018-07-19
"1357",456995,6527075,0.595523595809937,2018-07-19
"1358",457005,6527075,0.60564911365509,2018-07-19
"1359",457015,6527075,0.599339544773102,2018-07-19
"1360",457025,6527075,0.600000023841858,2018-07-19
"1361",457035,6527075,0.578947365283966,2018-07-19
"1362",457045,6527075,0.541818201541901,2018-07-19
"1363",457055,6527075,0.523406505584717,2018-07-19
"1364",457065,6527075,0.519145607948303,2018-07-19
"1365",457075,6527075,0.516834616661072,2018-07-19
"1449",456515,6527065,0.551820755004883,2018-07-19
"1450",456525,6527065,0.537604451179504,2018-07-19
"1451",456535,6527065,0.544749796390533,2018-07-19
"1452",456545,6527065,0.551077127456665,2018-07-19
"1453",456555,6527065,0.571428596973419,2018-07-19
"1454",456565,6527065,0.585006713867188,2018-07-19
"1455",456575,6527065,0.572944283485413,2018-07-19
"1456",456585,6527065,0.568062841892242,2018-07-19
"1457",456595,6527065,0.576923072338104,2018-07-19
"1458",456605,6527065,0.582417607307434,2018-07-19
"1459",456615,6527065,0.58551812171936,2018-07-19
"1460",456625,6527065,0.592363834381104,2018-07-19
"1461",456635,6527065,0.599261283874512,2018-07-19
"1462",456645,6527065,0.629575908184052,2018-07-19
"1463",456655,6527065,0.651796758174896,2018-07-19
"1464",456665,6527065,0.659624397754669,2018-07-19
"1465",456675,6527065,0.650043249130249,2018-07-19
"1466",456685,6527065,0.638405382633209,2018-07-19
"1467",456695,6527065,0.631035447120667,2018-07-19
"1468",456705,6527065,0.619446754455566,2018-07-19
"1469",456715,6527065,0.629415154457092,2018-07-19
"1470",456725,6527065,0.620699465274811,2018-07-19
"1471",456735,6527065,0.6430344581604,2018-07-19
"1472",456745,6527065,0.593247175216675,2018-07-19
"1473",456755,6527065,0.479644358158112,2018-07-19
"1495",456975,6527065,0.507677555084229,2018-07-19
"1496",456985,6527065,0.551839470863342,2018-07-19
"1497",456995,6527065,0.550888538360596,2018-07-19
"1498",457005,6527065,0.553113579750061,2018-07-19
"1499",457015,6527065,0.558372974395752,2018-07-19
"1500",457025,6527065,0.541170358657837,2018-07-19
"1501",457035,6527065,0.551214337348938,2018-07-19
"1502",457045,6527065,0.539371132850647,2018-07-19
"1503",457055,6527065,0.495548963546753,2018-07-19
"1504",457065,6527065,0.501383662223816,2018-07-19
"1505",457075,6527065,0.511709034442902,2018-07-19
"1587",456495,6527055,0.558041930198669,2018-07-19
"1588",456505,6527055,0.554489374160767,2018-07-19
"1589",456515,6527055,0.544527530670166,2018-07-19
"1590",456525,6527055,0.552361369132996,2018-07-19
"1591",456535,6527055,0.546264588832855,2018-07-19
"1592",456545,6527055,0.550172984600067,2018-07-19
"1593",456555,6527055,0.560439586639404,2018-07-19
"1594",456565,6527055,0.565333306789398,2018-07-19
"1595",456575,6527055,0.557867348194122,2018-07-19
"1596",456585,6527055,0.55091381072998,2018-07-19
"1597",456595,6527055,0.557948052883148,2018-07-19
"1598",456605,6527055,0.555555582046509,2018-07-19
"1599",456615,6527055,0.550815582275391,2018-07-19
"1600",456625,6527055,0.564322471618652,2018-07-19
"1601",456635,6527055,0.565619230270386,2018-07-19
"1602",456645,6527055,0.601408421993256,2018-07-19
"1603",456655,6527055,0.638376355171204,2018-07-19
"1604",456665,6527055,0.638117492198944,2018-07-19
"1605",456675,6527055,0.630002796649933,2018-07-19
"1606",456685,6527055,0.622909009456635,2018-07-19
"1607",456695,6527055,0.633447885513306,2018-07-19
"1608",456705,6527055,0.625534355640411,2018-07-19
"1609",456715,6527055,0.626398861408234,2018-07-19
"1610",456725,6527055,0.615384638309479,2018-07-19
"1611",456735,6527055,0.625721335411072,2018-07-19
"1612",456745,6527055,0.572614133358002,2018-07-19
"1613",456755,6527055,0.515603184700012,2018-07-19
"1635",456975,6527055,0.549523115158081,2018-07-19
"1636",456985,6527055,0.549624264240265,2018-07-19
"1637",456995,6527055,0.523362040519714,2018-07-19
"1638",457005,6527055,0.496618360280991,2018-07-19
"1639",457015,6527055,0.512374401092529,2018-07-19
"1640",457025,6527055,0.517770409584045,2018-07-19
"1641",457035,6527055,0.515436947345734,2018-07-19
"1642",457045,6527055,0.504899442195892,2018-07-19
"1643",457055,6527055,0.482741862535477,2018-07-19
"1644",457065,6527055,0.468125581741333,2018-07-19
"1645",457075,6527055,0.48313581943512,2018-07-19
"1646",457085,6527055,0.481549829244614,2018-07-19
"1713",456355,6527045,0.503337800502777,2018-07-19
"1714",456365,6527045,0.504710614681244,2018-07-19
"1715",456375,6527045,0.527967274188995,2018-07-19
"1724",456465,6527045,0.52259886264801,2018-07-19
"1725",456475,6527045,0.558659195899963,2018-07-19
"1726",456485,6527045,0.560500681400299,2018-07-19
"1727",456495,6527045,0.555709362030029,2018-07-19
"1728",456505,6527045,0.573498964309692,2018-07-19
"1729",456515,6527045,0.559595942497253,2018-07-19
"1730",456525,6527045,0.550637185573578,2018-07-19
"1731",456535,6527045,0.534173846244812,2018-07-19
"1732",456545,6527045,0.532140493392944,2018-07-19
"1733",456555,6527045,0.547246754169464,2018-07-19
"1734",456565,6527045,0.542553186416626,2018-07-19
"1735",456575,6527045,0.555555582046509,2018-07-19
"1736",456585,6527045,0.565105855464935,2018-07-19
"1737",456595,6527045,0.568533957004547,2018-07-19
"1738",456605,6527045,0.568818509578705,2018-07-19
"1739",456615,6527045,0.554455459117889,2018-07-19
"1740",456625,6527045,0.547428548336029,2018-07-19
"1741",456635,6527045,0.555864632129669,2018-07-19
"1742",456645,6527045,0.601990044116974,2018-07-19
"1743",456655,6527045,0.640208423137665,2018-07-19
"1744",456665,6527045,0.645238101482391,2018-07-19
"1745",456675,6527045,0.636890947818756,2018-07-19
"1746",456685,6527045,0.639251291751862,2018-07-19
"1747",456695,6527045,0.643603503704071,2018-07-19
"1748",456705,6527045,0.637052118778229,2018-07-19
"1749",456715,6527045,0.639824330806732,2018-07-19
"1750",456725,6527045,0.643913567066193,2018-07-19
"1751",456735,6527045,0.627173900604248,2018-07-19
"1752",456745,6527045,0.581565856933594,2018-07-19
"1753",456755,6527045,0.561914145946503,2018-07-19
"1773",456955,6527045,0.478376001119614,2018-07-19
"1774",456965,6527045,0.487179487943649,2018-07-19
"1775",456975,6527045,0.517578125,2018-07-19
"1776",456985,6527045,0.510234296321869,2018-07-19
"1777",456995,6527045,0.520939707756042,2018-07-19
"1778",457005,6527045,0.509508550167084,2018-07-19
"1779",457015,6527045,0.522314846515656,2018-07-19
"1780",457025,6527045,0.538230121135712,2018-07-19
"1781",457035,6527045,0.489959836006165,2018-07-19
"1782",457045,6527045,0.471735864877701,2018-07-19
"1783",457055,6527045,0.475909531116486,2018-07-19
"1784",457065,6527045,0.481657922267914,2018-07-19
"1785",457075,6527045,0.482228636741638,2018-07-19
"1786",457085,6527045,0.461611360311508,2018-07-19
"1849",456315,6527035,0.483752310276031,2018-07-19
"1855",456375,6527035,0.521088421344757,2018-07-19
"1856",456385,6527035,0.529966354370117,2018-07-19
"1857",456395,6527035,0.523549497127533,2018-07-19
"1858",456405,6527035,0.530458569526672,2018-07-19
"1859",456415,6527035,0.536152780056,2018-07-19
"1860",456425,6527035,0.524075388908386,2018-07-19
"1861",456435,6527035,0.53972601890564,2018-07-19
"1862",456445,6527035,0.561643838882446,2018-07-19
"1863",456455,6527035,0.5625,2018-07-19
"1864",456465,6527035,0.559002041816711,2018-07-19
"1865",456475,6527035,0.57297295331955,2018-07-19
"1866",456485,6527035,0.563587665557861,2018-07-19
"1867",456495,6527035,0.560000002384186,2018-07-19
"1868",456505,6527035,0.563002705574036,2018-07-19
"1869",456515,6527035,0.563709139823914,2018-07-19
"1870",456525,6527035,0.559547543525696,2018-07-19
"1871",456535,6527035,0.556451618671417,2018-07-19
"1872",456545,6527035,0.544097721576691,2018-07-19
"1873",456555,6527035,0.549353301525116,2018-07-19
"1874",456565,6527035,0.543348789215088,2018-07-19
"1875",456575,6527035,0.55656111240387,2018-07-19
"1876",456585,6527035,0.567058801651001,2018-07-19
"1877",456595,6527035,0.566462159156799,2018-07-19
"1878",456605,6527035,0.58262711763382,2018-07-19
"1879",456615,6527035,0.574370682239532,2018-07-19
"1880",456625,6527035,0.563090622425079,2018-07-19
"1881",456635,6527035,0.554731011390686,2018-07-19
"1882",456645,6527035,0.600862979888916,2018-07-19
"1883",456655,6527035,0.638203680515289,2018-07-19
"1884",456665,6527035,0.651628315448761,2018-07-19
"1885",456675,6527035,0.651196300983429,2018-07-19
"1886",456685,6527035,0.64813232421875,2018-07-19
"1887",456695,6527035,0.644020199775696,2018-07-19
"1888",456705,6527035,0.636630475521088,2018-07-19
"1889",456715,6527035,0.642391920089722,2018-07-19
"1890",456725,6527035,0.614015579223633,2018-07-19
"1891",456735,6527035,0.600000023841858,2018-07-19
"1892",456745,6527035,0.587510287761688,2018-07-19
"1893",456755,6527035,0.559374988079071,2018-07-19
"1912",456945,6527035,0.462603867053986,2018-07-19
"1913",456955,6527035,0.471201807260513,2018-07-19
"1914",456965,6527035,0.496116518974304,2018-07-19
"1915",456975,6527035,0.504672884941101,2018-07-19
"1916",456985,6527035,0.493243247270584,2018-07-19
"1917",456995,6527035,0.50688362121582,2018-07-19
"1918",457005,6527035,0.536711454391479,2018-07-19
"1919",457015,6527035,0.533795952796936,2018-07-19
"1920",457025,6527035,0.531327068805695,2018-07-19
"1921",457035,6527035,0.504804134368896,2018-07-19
"1922",457045,6527035,0.482503682374954,2018-07-19
"1923",457055,6527035,0.491323739290237,2018-07-19
"1924",457065,6527035,0.514336466789246,2018-07-19
"1925",457075,6527035,0.526614964008331,2018-07-19
"1926",457085,6527035,0.499611914157867,2018-07-19
"1927",457095,6527035,0.4844751060009,2018-07-19
"1989",456315,6527025,0.472761422395706,2018-07-19
"1991",456335,6527025,0.500327885150909,2018-07-19
"1995",456375,6527025,0.51761519908905,2018-07-19
"1996",456385,6527025,0.531165301799774,2018-07-19
"1997",456395,6527025,0.523549497127533,2018-07-19
"1998",456405,6527025,0.534791231155396,2018-07-19
"1999",456415,6527025,0.526279866695404,2018-07-19
"2000",456425,6527025,0.529085874557495,2018-07-19
"2001",456435,6527025,0.530831098556519,2018-07-19
"2002",456445,6527025,0.538664877414703,2018-07-19
"2003",456455,6527025,0.553630888462067,2018-07-19
"2004",456465,6527025,0.569313585758209,2018-07-19
"2005",456475,6527025,0.560109317302704,2018-07-19
"2006",456485,6527025,0.548387110233307,2018-07-19
"2007",456495,6527025,0.543715834617615,2018-07-19
"2008",456505,6527025,0.556008160114288,2018-07-19
"2009",456515,6527025,0.556008160114288,2018-07-19
"2010",456525,6527025,0.547066867351532,2018-07-19
"2011",456535,6527025,0.544771015644073,2018-07-19
"2012",456545,6527025,0.54612797498703,2018-07-19
"2013",456555,6527025,0.553346574306488,2018-07-19
"2014",456565,6527025,0.555411517620087,2018-07-19
"2015",456575,6527025,0.566863894462585,2018-07-19
"2016",456585,6527025,0.589068830013275,2018-07-19
"2017",456595,6527025,0.604221642017365,2018-07-19
"2018",456605,6527025,0.608540952205658,2018-07-19
"2019",456615,6527025,0.60700386762619,2018-07-19
"2020",456625,6527025,0.60735011100769,2018-07-19
"2021",456635,6527025,0.557384133338928,2018-07-19
"2022",456645,6527025,0.561818838119507,2018-07-19
"2023",456655,6527025,0.592013299465179,2018-07-19
"2024",456665,6527025,0.625416040420532,2018-07-19
"2025",456675,6527025,0.634218275547028,2018-07-19
"2026",456685,6527025,0.620960712432861,2018-07-19
"2027",456695,6527025,0.629339277744293,2018-07-19
"2028",456705,6527025,0.636887609958649,2018-07-19
"2029",456715,6527025,0.645256340503693,2018-07-19
"2030",456725,6527025,0.630813121795654,2018-07-19
"2031",456735,6527025,0.622652113437653,2018-07-19
"2032",456745,6527025,0.589180052280426,2018-07-19
"2052",456945,6527025,0.471201807260513,2018-07-19
"2053",456955,6527025,0.471818178892136,2018-07-19
"2054",456965,6527025,0.478425800800323,2018-07-19
"2055",456975,6527025,0.497360080480576,2018-07-19
"2056",456985,6527025,0.49276465177536,2018-07-19
"2057",456995,6527025,0.511859238147736,2018-07-19
"2058",457005,6527025,0.548144161701202,2018-07-19
"2059",457015,6527025,0.551521599292755,2018-07-19
"2060",457025,6527025,0.531606197357178,2018-07-19
"2061",457035,6527025,0.527725160121918,2018-07-19
"2062",457045,6527025,0.509891867637634,2018-07-19
"2063",457055,6527025,0.499741077423096,2018-07-19
"2064",457065,6527025,0.532332897186279,2018-07-19
"2065",457075,6527025,0.532343566417694,2018-07-19
"2066",457085,6527025,0.49701789021492,2018-07-19
"2128",456305,6527015,0.226504400372505,2018-07-19
"2129",456315,6527015,0.458536595106125,2018-07-19
"2130",456325,6527015,0.501272261142731,2018-07-19
"2131",456335,6527015,0.505944490432739,2018-07-19
"2134",456365,6527015,0.514228999614716,2018-07-19
"2135",456375,6527015,0.520749688148499,2018-07-19
"2136",456385,6527015,0.525218546390533,2018-07-19
"2137",456395,6527015,0.547073781490326,2018-07-19
"2138",456405,6527015,0.541260540485382,2018-07-19
"2139",456415,6527015,0.535353541374207,2018-07-19
"2140",456425,6527015,0.538461565971375,2018-07-19
"2141",456435,6527015,0.545578241348267,2018-07-19
"2142",456445,6527015,0.554224908351898,2018-07-19
"2143",456455,6527015,0.548821568489075,2018-07-19
"2144",456465,6527015,0.550000011920929,2018-07-19
"2145",456475,6527015,0.554621875286102,2018-07-19
"2146",456485,6527015,0.552742600440979,2018-07-19
"2147",456495,6527015,0.539106130599976,2018-07-19
"2148",456505,6527015,0.541436493396759,2018-07-19
"2149",456515,6527015,0.546885669231415,2018-07-19
"2150",456525,6527015,0.544097721576691,2018-07-19
"2151",456535,6527015,0.531972765922546,2018-07-19
"2152",456545,6527015,0.536423861980438,2018-07-19
"2153",456555,6527015,0.552314519882202,2018-07-19
"2154",456565,6527015,0.56521737575531,2018-07-19
"2155",456575,6527015,0.575627982616425,2018-07-19
"2156",456585,6527015,0.588516771793365,2018-07-19
"2157",456595,6527015,0.615238070487976,2018-07-19
"2158",456605,6527015,0.620728492736816,2018-07-19
"2159",456615,6527015,0.624467670917511,2018-07-19
"2160",456625,6527015,0.619821906089783,2018-07-19
"2161",456635,6527015,0.54521769285202,2018-07-19
"2162",456645,6527015,0.489361703395844,2018-07-19
"2163",456655,6527015,0.522229611873627,2018-07-19
"2164",456665,6527015,0.589142501354218,2018-07-19
"2165",456675,6527015,0.630505442619324,2018-07-19
"2166",456685,6527015,0.638139009475708,2018-07-19
"2167",456695,6527015,0.625320792198181,2018-07-19
"2168",456705,6527015,0.625251054763794,2018-07-19
"2169",456715,6527015,0.630304753780365,2018-07-19
"2170",456725,6527015,0.645041465759277,2018-07-19
"2171",456735,6527015,0.645199060440063,2018-07-19
"2172",456745,6527015,0.585710167884827,2018-07-19
"2192",456945,6527015,0.500954210758209,2018-07-19
"2193",456955,6527015,0.47821968793869,2018-07-19
"2194",456965,6527015,0.481241315603256,2018-07-19
"2195",456975,6527015,0.508470177650452,2018-07-19
"2196",456985,6527015,0.505219221115112,2018-07-19
"2197",456995,6527015,0.524269223213196,2018-07-19
"2198",457005,6527015,0.53270012140274,2018-07-19
"2199",457015,6527015,0.543599247932434,2018-07-19
"2200",457025,6527015,0.517493486404419,2018-07-19
"2201",457035,6527015,0.520883858203888,2018-07-19
"2202",457045,6527015,0.51626443862915,2018-07-19
"2203",457055,6527015,0.523706316947937,2018-07-19
"2204",457065,6527015,0.541463434696198,2018-07-19
"2205",457075,6527015,0.499599456787109,2018-07-19
"2206",457085,6527015,0.471035122871399,2018-07-19
"2269",456315,6527005,0.513189435005188,2018-07-19
"2270",456325,6527005,0.472471177577972,2018-07-19
"2271",456335,6527005,0.503583073616028,2018-07-19
"2273",456355,6527005,0.513933897018433,2018-07-19
"2274",456365,6527005,0.522935807704926,2018-07-19
"2275",456375,6527005,0.530342996120453,2018-07-19
"2276",456385,6527005,0.537265062332153,2018-07-19
"2277",456395,6527005,0.544809818267822,2018-07-19
"2278",456405,6527005,0.534976661205292,2018-07-19
"2279",456415,6527005,0.539906084537506,2018-07-19
"2280",456425,6527005,0.538247585296631,2018-07-19
"2281",456435,6527005,0.554301857948303,2018-07-19
"2282",456445,6527005,0.544198870658875,2018-07-19
"2283",456455,6527005,0.540596783161163,2018-07-19
"2284",456465,6527005,0.548936188220978,2018-07-19
"2285",456475,6527005,0.547008574008942,2018-07-19
"2286",456485,6527005,0.54628974199295,2018-07-19
"2287",456495,6527005,0.544390916824341,2018-07-19
"2288",456505,6527005,0.543907403945923,2018-07-19
"2289",456515,6527005,0.548122882843018,2018-07-19
"2290",456525,6527005,0.529953896999359,2018-07-19
"2291",456535,6527005,0.549501657485962,2018-07-19
"2292",456545,6527005,0.533718705177307,2018-07-19
"2293",456555,6527005,0.541176497936249,2018-07-19
"2294",456565,6527005,0.55256062746048,2018-07-19
"2295",456575,6527005,0.569506704807281,2018-07-19
"2296",456585,6527005,0.576866745948792,2018-07-19
"2297",456595,6527005,0.598440527915955,2018-07-19
"2298",456605,6527005,0.615776062011719,2018-07-19
"2299",456615,6527005,0.598975002765656,2018-07-19
"2300",456625,6527005,0.602888107299805,2018-07-19
"2301",456635,6527005,0.521109402179718,2018-07-19
"2302",456645,6527005,0.419834226369858,2018-07-19
"2303",456655,6527005,0.437517940998077,2018-07-19
"2304",456665,6527005,0.558762907981873,2018-07-19
"2305",456675,6527005,0.624086499214172,2018-07-19
"2306",456685,6527005,0.64020562171936,2018-07-19
"2307",456695,6527005,0.621989250183105,2018-07-19
"2308",456705,6527005,0.609260320663452,2018-07-19
"2309",456715,6527005,0.620776295661926,2018-07-19
"2310",456725,6527005,0.639873206615448,2018-07-19
"2311",456735,6527005,0.619296729564667,2018-07-19
"2312",456745,6527005,0.53202897310257,2018-07-19
"2332",456945,6527005,0.495452374219894,2018-07-19
"2333",456955,6527005,0.46647509932518,2018-07-19
"2334",456965,6527005,0.495381623506546,2018-07-19
"2335",456975,6527005,0.508264482021332,2018-07-19
"2336",456985,6527005,0.506680369377136,2018-07-19
"2337",456995,6527005,0.504698753356934,2018-07-19
"2338",457005,6527005,0.513922691345215,2018-07-19
"2339",457015,6527005,0.520576119422913,2018-07-19
"2340",457025,6527005,0.509453773498535,2018-07-19
"2341",457035,6527005,0.508460938930511,2018-07-19
"2342",457045,6527005,0.484231948852539,2018-07-19
"2343",457055,6527005,0.540600657463074,2018-07-19
"2344",457065,6527005,0.548649430274963,2018-07-19
"2345",457075,6527005,0.518020451068878,2018-07-19
"2409",456315,6526995,0.507280111312866,2018-07-19
"2411",456335,6526995,0.518210887908936,2018-07-19
"2412",456345,6526995,0.522309720516205,2018-07-19
"2413",456355,6526995,0.517331600189209,2018-07-19
"2414",456365,6526995,0.519256293773651,2018-07-19
"2415",456375,6526995,0.52925169467926,2018-07-19
"2416",456385,6526995,0.523035228252411,2018-07-19
"2417",456395,6526995,0.527420461177826,2018-07-19
"2418",456405,6526995,0.527569770812988,2018-07-19
"2419",456415,6526995,0.538249492645264,2018-07-19
"2420",456425,6526995,0.533707857131958,2018-07-19
"2421",456435,6526995,0.535816609859467,2018-07-19
"2422",456445,6526995,0.513055741786957,2018-07-19
"2423",456455,6526995,0.532577931880951,2018-07-19
"2424",456465,6526995,0.547568738460541,2018-07-19
"2425",456475,6526995,0.536959528923035,2018-07-19
"2426",456485,6526995,0.54829740524292,2018-07-19
"2427",456495,6526995,0.520107209682465,2018-07-19
"2429",456515,6526995,0.519359171390533,2018-07-19
"2430",456525,6526995,0.497029691934586,2018-07-19
"2431",456535,6526995,0.51451188325882,2018-07-19
"2432",456545,6526995,0.516728639602661,2018-07-19
"2433",456555,6526995,0.520661175251007,2018-07-19
"2434",456565,6526995,0.52542370557785,2018-07-19
"2435",456575,6526995,0.542754948139191,2018-07-19
"2436",456585,6526995,0.55932205915451,2018-07-19
"2437",456595,6526995,0.573656857013702,2018-07-19
"2438",456605,6526995,0.600469350814819,2018-07-19
"2439",456615,6526995,0.591848969459534,2018-07-19
"2440",456625,6526995,0.587684869766235,2018-07-19
"2441",456635,6526995,0.532343864440918,2018-07-19
"2442",456645,6526995,0.486096799373627,2018-07-19
"2443",456655,6526995,0.512787401676178,2018-07-19
"2444",456665,6526995,0.568026304244995,2018-07-19
"2445",456675,6526995,0.596819996833801,2018-07-19
"2446",456685,6526995,0.593723714351654,2018-07-19
"2447",456695,6526995,0.588543117046356,2018-07-19
"2448",456705,6526995,0.585352122783661,2018-07-19
"2449",456715,6526995,0.592087686061859,2018-07-19
"2450",456725,6526995,0.599328458309174,2018-07-19
"2451",456735,6526995,0.60550457239151,2018-07-19
"2452",456745,6526995,0.547429800033569,2018-07-19
"2454",456765,6526995,0.265588909387589,2018-07-19
"2455",456775,6526995,0.18632011115551,2018-07-19
"2472",456945,6526995,0.496544927358627,2018-07-19
"2473",456955,6526995,0.499751359224319,2018-07-19
"2474",456965,6526995,0.497611254453659,2018-07-19
"2475",456975,6526995,0.49743589758873,2018-07-19
"2476",456985,6526995,0.506942629814148,2018-07-19
"2477",456995,6526995,0.527435600757599,2018-07-19
"2478",457005,6526995,0.52625697851181,2018-07-19
"2479",457015,6526995,0.510002613067627,2018-07-19
"2480",457025,6526995,0.515811324119568,2018-07-19
"2481",457035,6526995,0.514202296733856,2018-07-19
"2482",457045,6526995,0.512931048870087,2018-07-19
"2483",457055,6526995,0.544296622276306,2018-07-19
"2484",457065,6526995,0.525309324264526,2018-07-19
"2548",456305,6526985,0.523255825042725,2018-07-19
"2550",456325,6526985,0.508236706256866,2018-07-19
"2551",456335,6526985,0.51911860704422,2018-07-19
"2552",456345,6526985,0.515789449214935,2018-07-19
"2553",456355,6526985,0.501986742019653,2018-07-19
"2554",456365,6526985,0.52549284696579,2018-07-19
"2555",456375,6526985,0.538249492645264,2018-07-19
"2556",456385,6526985,0.525259494781494,2018-07-19
"2557",456395,6526985,0.515068471431732,2018-07-19
"2558",456405,6526985,0.497975707054138,2018-07-19
"2559",456415,6526985,0.503063321113586,2018-07-19
"2560",456425,6526985,0.519057512283325,2018-07-19
"2561",456435,6526985,0.52314168214798,2018-07-19
"2562",456445,6526985,0.508287310600281,2018-07-19
