"","x","y","STR","Date"
"1062",456845,6527095,3.26815414428711,2018-08-05
"1201",456835,6527085,4.05992031097412,2018-08-05
"1202",456845,6527085,3.26815414428711,2018-08-05
"1340",456825,6527075,4.87040567398071,2018-08-05
"1341",456835,6527075,4.87040567398071,2018-08-05
"1342",456845,6527075,3.50850963592529,2018-08-05
"1343",456855,6527075,3.50850963592529,2018-08-05
"1480",456825,6527065,4.87040567398071,2018-08-05
"1481",456835,6527065,4.87040567398071,2018-08-05
"1482",456845,6527065,3.50850963592529,2018-08-05
"1483",456855,6527065,3.50850963592529,2018-08-05
"1619",456815,6527055,5.80284976959229,2018-08-05
"1620",456825,6527055,6.01904058456421,2018-08-05
"1621",456835,6527055,6.01904058456421,2018-08-05
"1759",456815,6527045,5.80284976959229,2018-08-05
"1760",456825,6527045,6.01904058456421,2018-08-05
"1761",456835,6527045,6.01904058456421,2018-08-05
"2346",457085,6527005,6.31237030029297,2018-08-05
"2485",457075,6526995,7.47554588317871,2018-08-05
"2486",457085,6526995,6.08763599395752,2018-08-05
"2624",457065,6526985,7.47554588317871,2018-08-05
"2625",457075,6526985,7.47554588317871,2018-08-05
"2626",457085,6526985,6.08763599395752,2018-08-05
"2627",457095,6526985,6.08763599395752,2018-08-05
"2762",457045,6526975,7.08257961273193,2018-08-05
"2763",457055,6526975,7.08257961273193,2018-08-05
"2764",457065,6526975,7.7546534538269,2018-08-05
"2765",457075,6526975,7.7546534538269,2018-08-05
"2766",457085,6526975,5.10185575485229,2018-08-05
"2767",457095,6526975,5.10185575485229,2018-08-05
"2902",457045,6526965,7.08257961273193,2018-08-05
"2903",457055,6526965,7.08257961273193,2018-08-05
"2904",457065,6526965,7.7546534538269,2018-08-05
"2905",457075,6526965,7.7546534538269,2018-08-05
"2906",457085,6526965,5.10185575485229,2018-08-05
"2907",457095,6526965,5.10185575485229,2018-08-05
"3042",457045,6526955,8.867919921875,2018-08-05
"3043",457055,6526955,8.867919921875,2018-08-05
"3044",457065,6526955,7.98847389221191,2018-08-05
"3045",457075,6526955,7.98847389221191,2018-08-05
"3046",457085,6526955,5.95177936553955,2018-08-05
"3047",457095,6526955,5.95177936553955,2018-08-05
"3184",457065,6526945,7.98847389221191,2018-08-05
"3185",457075,6526945,7.98847389221191,2018-08-05
"3186",457085,6526945,5.95177936553955,2018-08-05
"3187",457095,6526945,5.95177936553955,2018-08-05
"3324",457065,6526935,7.98847389221191,2018-08-05
"3602",457045,6526915,8.32057952880859,2018-08-05
"3604",457065,6526915,7.21385622024536,2018-08-05
"3682",456445,6526905,2.35703992843628,2018-08-05
"3683",456455,6526905,2.35703992843628,2018-08-05
"3821",456435,6526895,3.64581799507141,2018-08-05
"3822",456445,6526895,4.56406402587891,2018-08-05
"3823",456455,6526895,4.56406402587891,2018-08-05
"3824",456465,6526895,3.60045456886292,2018-08-05
"3960",456425,6526885,3.64581799507141,2018-08-05
"3961",456435,6526885,3.64581799507141,2018-08-05
"3962",456445,6526885,4.56406402587891,2018-08-05
"3963",456455,6526885,4.56406402587891,2018-08-05
"3964",456465,6526885,3.60045456886292,2018-08-05
"4100",456425,6526875,4.44009351730347,2018-08-05
"4101",456435,6526875,4.44009351730347,2018-08-05
"4102",456445,6526875,4.76452398300171,2018-08-05
"4103",456455,6526875,4.76452398300171,2018-08-05
"4432",456945,6526855,3.01581931114197,2018-08-05
"5533",456755,6526775,2.07751202583313,2018-08-05
"6020",457425,6526745,4.45165538787842,2018-08-05
"6159",457415,6526735,4.88392114639282,2018-08-05
"6160",457425,6526735,6.76032543182373,2018-08-05
"6298",457405,6526725,4.88392114639282,2018-08-05
"6299",457415,6526725,4.88392114639282,2018-08-05
"6300",457425,6526725,6.76032543182373,2018-08-05
"6439",457415,6526715,7.37719535827637,2018-08-05
"6714",457365,6526695,3.9387354850769,2018-08-05
"6853",457355,6526685,2.70252084732056,2018-08-05
"6854",457365,6526685,3.9387354850769,2018-08-05
"6992",457345,6526675,3.04369187355042,2018-08-05
"6993",457355,6526675,3.04369187355042,2018-08-05
"6994",457365,6526675,3.98166632652283,2018-08-05
"7133",457355,6526665,3.04369187355042,2018-08-05
"7273",457355,6526655,3.60045456886292,2018-08-05
"7412",457345,6526645,3.60045456886292,2018-08-05
"7413",457355,6526645,3.60045456886292,2018-08-05
"7550",457325,6526635,4.16137456893921,2018-08-05
"7552",457345,6526635,3.76998114585876,2018-08-05
"7689",457315,6526625,3.41654801368713,2018-08-05
"7690",457325,6526625,4.16137456893921,2018-08-05
"7691",457335,6526625,4.16137456893921,2018-08-05
"7827",457295,6526615,3.45438718795776,2018-08-05
"7829",457315,6526615,4.36054658889771,2018-08-05
"8471",456735,6526565,2.9257538318634,2018-08-05
