"","x","y","NDVI","Date"
"234",456965,6527155,0.674460411071777,2018-09-14
"235",456975,6527155,0.689440965652466,2018-09-14
"236",456985,6527155,0.689922451972961,2018-09-14
"237",456995,6527155,0.661060810089111,2018-09-14
"238",457005,6527155,0.669463098049164,2018-09-14
"239",457015,6527155,0.678891599178314,2018-09-14
"240",457025,6527155,0.681457996368408,2018-09-14
"241",457035,6527155,0.651445984840393,2018-09-14
"242",457045,6527155,0.654910862445831,2018-09-14
"243",457055,6527155,0.634881854057312,2018-09-14
"244",457065,6527155,0.629568815231323,2018-09-14
"245",457075,6527155,0.617681264877319,2018-09-14
"371",456935,6527145,0.694879829883575,2018-09-14
"372",456945,6527145,0.679764270782471,2018-09-14
"373",456955,6527145,0.678966760635376,2018-09-14
"374",456965,6527145,0.681798160076141,2018-09-14
"375",456975,6527145,0.685936152935028,2018-09-14
"376",456985,6527145,0.679837048053741,2018-09-14
"377",456995,6527145,0.697759687900543,2018-09-14
"378",457005,6527145,0.676965177059174,2018-09-14
"379",457015,6527145,0.680190920829773,2018-09-14
"380",457025,6527145,0.69082123041153,2018-09-14
"381",457035,6527145,0.654350399971008,2018-09-14
"382",457045,6527145,0.676503539085388,2018-09-14
"383",457055,6527145,0.655224442481995,2018-09-14
"384",457065,6527145,0.658365488052368,2018-09-14
"385",457075,6527145,0.681267499923706,2018-09-14
"386",457085,6527145,0.671489357948303,2018-09-14
"387",457095,6527145,0.659128487110138,2018-09-14
"388",457105,6527145,0.626102268695831,2018-09-14
"508",456905,6527135,0.703544557094574,2018-09-14
"509",456915,6527135,0.727774977684021,2018-09-14
"510",456925,6527135,0.707955718040466,2018-09-14
"511",456935,6527135,0.689708113670349,2018-09-14
"512",456945,6527135,0.68767124414444,2018-09-14
"513",456955,6527135,0.686365723609924,2018-09-14
"514",456965,6527135,0.687098145484924,2018-09-14
"515",456975,6527135,0.688963234424591,2018-09-14
"516",456985,6527135,0.681548774242401,2018-09-14
"517",456995,6527135,0.694757282733917,2018-09-14
"518",457005,6527135,0.6905158162117,2018-09-14
"519",457015,6527135,0.683250427246094,2018-09-14
"520",457025,6527135,0.688466131687164,2018-09-14
"521",457035,6527135,0.672841966152191,2018-09-14
"522",457045,6527135,0.646616518497467,2018-09-14
"523",457055,6527135,0.667098462581635,2018-09-14
"524",457065,6527135,0.696028649806976,2018-09-14
"525",457075,6527135,0.690755367279053,2018-09-14
"526",457085,6527135,0.645037055015564,2018-09-14
"527",457095,6527135,0.635173082351685,2018-09-14
"528",457105,6527135,0.577956974506378,2018-09-14
"529",457115,6527135,0.529333353042603,2018-09-14
"530",457125,6527135,0.564717173576355,2018-09-14
"647",456895,6527125,0.675132870674133,2018-09-14
"648",456905,6527125,0.674471735954285,2018-09-14
"649",456915,6527125,0.677690267562866,2018-09-14
"650",456925,6527125,0.687780559062958,2018-09-14
"651",456935,6527125,0.674915075302124,2018-09-14
"652",456945,6527125,0.680841326713562,2018-09-14
"653",456955,6527125,0.690987110137939,2018-09-14
"654",456965,6527125,0.683694303035736,2018-09-14
"655",456975,6527125,0.696633636951447,2018-09-14
"656",456985,6527125,0.683215141296387,2018-09-14
"657",456995,6527125,0.704276978969574,2018-09-14
"658",457005,6527125,0.684033632278442,2018-09-14
"659",457015,6527125,0.680093884468079,2018-09-14
"660",457025,6527125,0.704184710979462,2018-09-14
"661",457035,6527125,0.68125855922699,2018-09-14
"662",457045,6527125,0.663832545280457,2018-09-14
"663",457055,6527125,0.680435478687286,2018-09-14
"664",457065,6527125,0.661906361579895,2018-09-14
"665",457075,6527125,0.633557021617889,2018-09-14
"666",457085,6527125,0.625780999660492,2018-09-14
"667",457095,6527125,0.603227972984314,2018-09-14
"668",457105,6527125,0.586252450942993,2018-09-14
"669",457115,6527125,0.562479913234711,2018-09-14
"670",457125,6527125,0.558590054512024,2018-09-14
"671",457135,6527125,0.537866592407227,2018-09-14
"672",457145,6527125,0.531004071235657,2018-09-14
"785",456875,6527115,0.71006852388382,2018-09-14
